"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2020-08-24","80.5","-1.40","5.86","Trevor Bauer",669374,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",0,1,2020,"0.7","-1.6","0.86","1.29","null","null","null",2,5,"Bot","null","null",,,"592200",,"null",3.7694068680800914,-117.03142029556271,-0.26570633221874473,5.119679945726197,26.221113689973983,-46.92363343996025,"3.21","1.43","null","null","null","79.9","2895","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.12","null","null","null","null","null","null","null",37,"2","Knuckle Curve",4,0,4,0,0,4,4,0,"Standard","Standard"
"SL","2020-08-24","79.4","-1.63","5.47","Trevor Bauer",669374,545333,"null","swinging_strike",,,,,"6","null","R","R","R","MIL","CIN","S","null","null",0,0,2020,"1.7","-0.3","0.54","2.45","null","null","null",2,5,"Bot","null","null",,,"592200",,"null",1.5432063104833615,-115.56206392588598,0.7029423085446307,14.941357779701287,23.755799209892444,-34.779990644992644,"3.37","1.53","null","null","null","79.6","2872","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.86","null","null","null","null","null","null","null",37,"1","Slider",4,0,4,0,0,4,4,0,"Standard","Standard"
"KC","2020-08-24","82.3","-1.42","5.86","Trevor Bauer",592885,545333,"strikeout","swinging_strike",,,,,"9","Christian Yelich strikes out swinging.  ","R","L","R","MIL","CIN","S",2,"null",0,2,2020,"0.7","-1.6","0.57","1.69","null","null","null",1,5,"Bot","null","null",,,"592200",,"null",3.1195527692443417,-119.6834419648339,0.35960825839004107,6.093547019807262,27.83391309814267,-47.83855063494888,"3.49","1.60","null","null","null","81.7","2980","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.13","null","null","0.00",1,0,0,"null",36,"3","Knuckle Curve",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"SL","2020-08-24","80.3","-1.92","5.40","Trevor Bauer",592885,545333,"null","called_strike",,,,,"7","null","R","L","R","MIL","CIN","S","null","null",0,1,2020,"1.6","-0.1","-0.31","2.02","null","null","null",1,5,"Bot","null","null",,,"592200",,"null",0.47410935068086657,-116.8669946116882,-0.5025490860102108,14.801881380490633,23.771320248074076,-33.42200185452853,"3.17","1.61","null","null","null","80.3","3032","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.05","null","null","null","null","null","null","null",36,"2","Slider",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"FC","2020-08-24","85.8","-1.68","5.52","Trevor Bauer",592885,545333,"null","called_strike",,,,,"2","null","R","L","R","MIL","CIN","S","null","null",0,0,2020,"0.4","-0.1","0.04","2.75","null","null","null",1,5,"Bot","null","null",,,"592200",,"null",3.3231046397599675,-124.96043713701857,-0.19033155284922731,3.310176136666891,23.36898568569066,-33.110101682006615,"3.14","1.69","null","null","null","86.4","2857","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.01","null","null","null","null","null","null","null",36,"1","Cutter",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"SL","2020-08-24","78.8","-1.69","5.49","Trevor Bauer",541645,545333,"field_out","hit_into_play",,,,,"14","Avisail Garcia pops out to first baseman Joey Votto.  ","R","R","R","MIL","CIN","X",3,"popup",0,0,2020,"1.7","-0.3","1.34","2.11","null","null","null",0,5,"Bot","160.58","160.13",,,"592200",,"null",3.4071875545632504,-114.62271433279861,0.11850874021225999,14.307499098093503,23.80756236319779,-35.002533983774676,"3.53","1.77","129","60.2","61","78.7","2868","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.00","0.007","0.006","0.00",1,0,0,3,35,"1","Slider",4,0,4,0,0,4,4,0,"Standard","Standard"
"SL","2020-08-24","79.5","-1.81","5.43","Trevor Bauer",606115,545333,"field_out","hit_into_play",,,,,"5","Orlando Arcia lines out to left fielder Jesse Winker.  ","R","R","R","MIL","CIN","X",7,"line_drive",0,0,2020,"1.6","-0.4","-0.10","2.84","null","null","null",2,4,"Bot","83.60","52.83",,,"592200",,"null",0.8001657509758733,-115.66175229582839,2.045294192839428,13.75777501924106,25.201885540942378,-36.76434292880292,"3.41","1.63","360","93.2","27","79.4","2827","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.87","0.214","0.268","0.00",1,0,0,3,31,"1","Slider",4,0,4,0,0,4,4,0,"Standard","Standard"
"FC","2020-08-24","84.7","-1.75","5.58","Trevor Bauer",519299,545333,"field_out","hit_into_play",,,,,"9","Eric Sogard flies out to center fielder Phillip Ervin.  ","R","L","R","MIL","CIN","X",8,"fly_ball",0,1,2020,"0.5","0.0","0.53","1.90","null","null","null",1,4,"Bot","147.37","90.99",,,"592200",,"null",4.401235334792688,-123.35918858355933,-2.3484856559457183,3.966256372130329,22.798148686015917,-31.71916159661126,"3.01","1.43","264","74.2","33","85.2","2938","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.12","0.271","0.244","0.00",1,0,0,3,30,"2","Cutter",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"FC","2020-08-24","84.6","-1.72","5.53","Trevor Bauer",519299,545333,"null","called_strike",,,,,"12","null","R","L","R","MIL","CIN","S","null","null",0,0,2020,"0.4","0.2","0.15","3.26","null","null","null",1,4,"Bot","null","null",,,"592200",,"null",3.6686394172529417,-123.33390783963317,0.5311573555251012,3.100762042513826,21.85746779354805,-30.249876988842598,"2.93","1.34","null","null","null","85.4","2952","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.05","null","null","null","null","null","null","null",30,"1","Cutter",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"FF","2020-08-24","95.9","-1.53","5.61","Trevor Bauer",649966,545333,"field_out","hit_into_play",,,,,"6","Luis Urias lines out sharply to right fielder Nick Castellanos.  ","R","R","R","MIL","CIN","X",9,"line_drive",2,2,2020,"-0.6","1.7","0.53","2.19","null","null","null",0,4,"Bot","195.93","97.36",,,"592200",,"null",6.897631665998835,-139.30253406821285,-7.178570699865009,-9.699284147927019,35.20138232543682,-8.975254130596925,"3.18","1.53","293","102.4","18","96.0","2816","6.7",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.80","0.486","0.500","0.00",1,0,0,5,29,"5","4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard"
"FF","2020-08-24","94.6","-1.49","5.58","Trevor Bauer",649966,545333,"null","swinging_strike",,,,,"12","null","R","R","R","MIL","CIN","S","null","null",2,1,2020,"-0.6","1.6","0.71","3.73","null","null","null",0,4,"Bot","null","null",,,"592200",,"null",7.186492041422752,-137.50658752012507,-2.57230524604792,-9.772450259614992,34.07398088451938,-12.073857906975014,"3.18","1.53","null","null","null","94.6","2623","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.89","null","null","null","null","null","null","null",29,"4","4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard"
"FC","2020-08-24","84.8","-1.67","5.50","Trevor Bauer",649966,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",1,1,2020,"0.2","-0.3","0.72","0.37","null","null","null",0,4,"Bot","null","null",,,"592200",,"null",5.090679310677843,-123.47667252605957,-5.063699103292616,1.593532171410199,23.1706167600878,-34.76367052203347,"2.97","1.49","null","null","null","85.3","2923","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.06","null","null","null","null","null","null","null",29,"3","Cutter",4,0,4,0,0,4,4,0,"Standard","Standard"
"FF","2020-08-24","94.5","-1.39","5.61","Trevor Bauer",649966,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",0,1,2020,"-0.8","1.6","1.00","1.36","null","null","null",0,4,"Bot","null","null",,,"592200",,"null",8.022729306727596,-137.12072125000304,-9.007226448376432,-11.776878326230449,33.814450516068185,-9.585027263238803,"3.09","1.46","null","null","null","94.6","2739","6.8",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.72","null","null","null","null","null","null","null",29,"2","4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard"
"FF","2020-08-24","93.5","-1.58","5.67","Trevor Bauer",649966,545333,"null","foul",,,,,"11","null","R","R","R","MIL","CIN","S","null","null",0,0,2020,"-0.9","1.6","-0.35","3.33","null","null","null",0,4,"Bot","null","null",,,"592200",,"null",5.138636119581817,-136.0647723606856,-3.698098748739252,-11.936143457354532,32.43079492604444,-12.291207699230718,"3.18","1.53","118","80.6","14","93.8","2565","6.7",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.83","null","null","null","null","null","null","null",29,"1","4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard"
"FF","2020-08-24","93.1","-1.65","5.53","Trevor Bauer",553882,545333,"home_run","hit_into_play_score",,,,,"2","Omar Narvaez homers (1) on a line drive to right field.  ","R","L","R","MIL","CIN","X","null","line_drive",1,0,2020,"-0.7","1.5","-0.04","3.00","null","null","null",0,4,"Bot","206.88","65.12",,,"592200",,"null",5.703192657512842,-135.43157753142967,-4.093083250372425,-9.81442593737667,31.574288248629166,-12.556297919077958,"3.17","1.52","368","101.1","26","93.5","2747","6.7",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.79","0.686","1.096","2.00",1,0,3,6,28,"2","4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"FC","2020-08-24","83.5","-1.77","5.49","Trevor Bauer",553882,545333,"null","ball",,,,,"14","null","R","L","R","MIL","CIN","B","null","null",0,0,2020,"0.5","-0.4","0.54","0.73","null","null","null",0,4,"Bot","null","null",,,"592200",,"null",4.380146474842199,-121.53539750213962,-3.729924638946908,4.0237727126311285,23.73986820993361,-35.65233130553893,"3.16","1.50","null","null","null","83.7","2908","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.09","null","null","null","null","null","null","null",28,"1","Cutter",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"FF","2020-08-24","95.4","-1.58","5.59","Trevor Bauer",460075,545333,"field_out","hit_into_play",,,,,"6","Ryan Braun grounds out sharply, shortstop Kyle Farmer to first baseman Joey Votto.  ","R","R","R","MIL","CIN","X",6,"ground_ball",2,0,2020,"-0.9","1.6","0.35","2.41","null","null","null",2,3,"Bot","112.24","132.96",,,"592200",,"null",7.095568084423788,-138.55325766227696,-6.263639446778829,-13.104819831511922,33.54817945566827,-10.476010861186662,"3.53","1.71","26","105.7","-4","95.4","2653","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.90","0.329","0.296","0.00",1,0,0,2,24,"3","4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"FF","2020-08-24","95.9","-1.51","5.56","Trevor Bauer",460075,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",1,0,2020,"-0.8","1.5","1.23","1.41","null","null","null",2,3,"Bot","null","null",,,"592200",,"null",9.17314509460223,-139.05000183565411,-8.741040796992054,-13.086321815602181,33.144775973771296,-10.768989572579635,"3.40","1.64","null","null","null","95.8","2626","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.90","null","null","null","null","null","null","null",24,"2","4-Seam Fastball",3,0,3,0,0,3,3,0,"Infield shift","Standard"
"SL","2020-08-24","81.5","-1.80","5.43","Trevor Bauer",460075,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",0,0,2020,"1.7","-0.3","1.58","1.61","null","null","null",2,3,"Bot","null","null",,,"592200",,"null",4.3681512029668195,-118.585387455075,-1.333337984276087,14.778208092284016,26.361130152709904,-34.749677218785514,"3.35","1.62","null","null","null","81.3","3197","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.00","null","null","null","null","null","null","null",24,"1","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"FF","2020-08-24","95.5","-1.71","5.58","Trevor Bauer",475253,545333,"home_run","hit_into_play_score",,,,,"2","Justin Smoak homers (5) on a fly ball to right field.    Keston Hiura scores.  ","R","L","R","MIL","CIN","X","null","fly_ball",3,2,2020,"-0.7","1.6","-0.01","3.03","null","null",669374,2,3,"Bot","231.90","44.08",,,"592200",,"null",6.046875102239932,-138.84676553816945,-4.575316194324416,-10.43574521911164,35.54442042896652,-10.993735339336451,"3.47","1.69","416","105.5","31","95.2","2856","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.02","0.986","1.818","2.00",1,0,3,6,23,"7","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","95.6","-1.58","5.54","Trevor Bauer",475253,545333,"null","ball",,,,,"12","null","R","L","R","MIL","CIN","B","null","null",2,2,2020,"-0.7","1.6","0.76","4.08","null","null",669374,2,3,"Bot","null","null",,,"592200",,"null",7.728661902050853,-138.81842400537764,-1.631731187725559,-10.66627476662504,36.83404650193608,-12.126937665669201,"3.42","1.64","null","null","null","95.2","2874","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.89","null","null","null","null","null","null","null",23,"6","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"SL","2020-08-24","81.6","-1.79","5.46","Trevor Bauer",475253,545333,"null","foul",,,,,"5","null","R","L","R","MIL","CIN","S","null","null",2,2,2020,"1.6","-0.2","-0.01","2.85","null","null",669374,2,3,"Bot","null","null",,,"592200",,"null",0.8362848225338897,-118.78087191023045,1.2356866335747327,15.221511969102218,25.659043842533762,-34.873104471742636,"3.47","1.69","null","null","null","81.2","2992","6.3",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.22","null","null","null","null","null","null","null",23,"5","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","94.6","-1.62","5.65","Trevor Bauer",475253,545333,"null","swinging_strike",,,,,"1","null","R","L","R","MIL","CIN","S","null","null",2,1,2020,"-0.8","1.7","-0.79","3.46","null","null",669374,2,3,"Bot","null","null",,,"592200",,"null",3.948692978811169,-137.59115267634508,-3.7774359254671643,-10.998130195446834,34.93302062489282,-9.94797075290554,"3.47","1.69","null","null","null","94.3","2771","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.02","null","null","null","null","null","null","null",23,"4","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FC","2020-08-24","85.1","-1.76","5.55","Trevor Bauer",475253,545333,"null","ball",,,,,"14","null","R","L","R","MIL","CIN","B","null","null",1,1,2020,"0.5","-0.2","0.26","1.04","null","null",669374,2,3,"Bot","null","null",,,"592200",,"null",3.7237259140066934,-123.95524494022365,-3.9130063382455638,4.579549602064847,23.480675676728588,-33.74364699554347,"3.40","1.48","null","null","null","85.6","2990","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.07","null","null","null","null","null","null","null",23,"3","Cutter",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FC","2020-08-24","85.4","-1.69","5.54","Trevor Bauer",475253,545333,"null","ball",,,,,"14","null","R","L","R","MIL","CIN","B","null","null",0,1,2020,"0.3","-0.2","0.81","1.14","null","null",669374,2,3,"Bot","null","null",,,"592200",,"null",5.281986861498131,-124.2957746906288,-3.595211107025124,2.1611775060249396,25.236099244910015,-34.1480923720022,"3.39","1.57","null","null","null","85.6","2934","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.04","null","null","null","null","null","null","null",23,"2","Cutter",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","94.1","-1.57","5.58","Trevor Bauer",475253,545333,"null","foul",,,,,"5","null","R","L","R","MIL","CIN","S","null","null",0,0,2020,"-1.0","1.5","0.16","2.43","null","null",669374,2,3,"Bot","null","null",,,"592200",,"null",6.63794236490422,-136.64595876967977,-5.736223670138554,-13.537258400966271,33.83032115169365,-12.182233276961318,"3.47","1.69","13","78.9","-11","93.8","2827","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.99","null","null","null","null","null","null","null",23,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"SL","2020-08-24","78.4","-1.80","5.46","Trevor Bauer",669374,545333,"hit_by_pitch","hit_by_pitch",,,,,"11","Keston Hiura hit by pitch.  ","R","R","R","MIL","CIN","B","null","null",1,0,2020,"1.6","-0.5","-1.71","3.95","null","null","null",2,3,"Bot","null","null",,,"592200",,"null",-2.860404860757259,-113.89734469177866,4.609326247008379,14.819005629461655,23.470477306355292,-37.59834029861824,"3.37","1.53","30","null","null","77.9","2904","6.3",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.20","null","null","0.70",1,0,0,"null",22,"2","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2020-08-24","79.8","-1.75","5.42","Trevor Bauer",669374,545333,"null","ball",,,,,"12","null","R","R","R","MIL","CIN","B","null","null",0,0,2020,"1.6","-0.2","0.04","4.14","null","null","null",2,3,"Bot","null","null",,,"592200",,"null",0.9802984420639449,-115.99946522441547,4.395408538196196,13.825266675822359,24.04002993893335,-35.16317785664173,"3.26","1.48","null","null","null","79.5","2940","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.11","null","null","null","null","null","null","null",22,"1","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SI","2020-08-24","94.7","-1.61","5.49","Trevor Bauer",592885,545333,"field_out","hit_into_play",,,,,"14","Christian Yelich grounds out to first baseman Joey Votto.  ","R","L","R","MIL","CIN","X",3,"ground_ball",1,0,2020,"-1.0","1.5","0.53","1.32","null","null","null",1,3,"Bot","156.84","167.31",,,"592200",,"null",7.920354330988635,-137.46504595382507,-8.512447211573997,-14.850028419057347,32.39380450036083,-11.563914061082789,"3.49","1.60","10","77.2","-11","94.8","2747","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.89","0.064","0.058","0.00",1,0,0,2,21,"2","Sinker",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","94.9","-1.49","5.59","Trevor Bauer",592885,545333,"null","ball",,,,,"12","null","R","L","R","MIL","CIN","B","null","null",0,0,2020,"-0.8","1.5","1.77","2.95","null","null","null",1,3,"Bot","null","null",,,"592200",,"null",10.278055032237747,-137.70896908523798,-4.532018586441919,-12.16656279171577,32.4788130865262,-12.466051482190174,"3.07","1.66","null","null","null","95.0","2843","6.6",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.88","null","null","null","null","null","null","null",21,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","95.5","-1.65","5.59","Trevor Bauer",541645,545333,"strikeout","swinging_strike",,,,,"11","Avisail Garcia strikes out swinging.  ","R","R","R","MIL","CIN","S",2,"null",1,2,2020,"-0.6","1.6","-0.18","4.25","null","null","null",0,3,"Bot","null","null",,,"592200",,"null",5.296382580421051,-138.8520188418109,-1.5418992801582894,-9.438021680320958,34.716370643264156,-10.898547236579283,"3.53","1.77","null","null","null","95.2","3029","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.06","null","null","0.00",1,0,0,"null",20,"4","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2020-08-24","80.5","-1.75","5.48","Trevor Bauer",541645,545333,"null","called_strike",,,,,"2","null","R","R","R","MIL","CIN","S","null","null",1,1,2020,"1.8","-0.3","-0.26","3.07","null","null","null",0,3,"Bot","null","null",,,"592200",,"null",-0.07745397105429774,-117.181551770315,2.002630409516267,16.14465179585012,25.616178111784315,-35.6192448720967,"3.36","1.69","null","null","null","80.2","2997","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.11","null","null","null","null","null","null","null",20,"3","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2020-08-24","81.7","-1.66","5.43","Trevor Bauer",541645,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",0,1,2020,"1.7","-0.2","2.62","1.38","null","null","null",0,3,"Bot","null","null",,,"592200",,"null",6.411093344155751,-118.83658457161631,-2.1663503134770483,14.353268070202406,26.13039853645224,-33.38686310665642,"3.39","1.72","null","null","null","81.3","2957","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.09","null","null","null","null","null","null","null",20,"2","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2020-08-24","79.0","-1.80","5.46","Trevor Bauer",541645,545333,"null","swinging_strike",,,,,"5","null","R","R","R","MIL","CIN","S","null","null",0,0,2020,"1.6","-0.5","0.04","2.54","null","null","null",0,3,"Bot","null","null",,,"592200",,"null",1.1072222020065172,-114.90332770952047,1.476421050079431,13.336961440515227,25.296875495239505,-36.97039534058631,"3.53","1.77","null","null","null","78.4","2930","6.3",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.18","null","null","null","null","null","null","null",20,"1","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"KC","2020-08-24","81.7","-1.34","5.85","Trevor Bauer",606115,545333,"strikeout","foul_tip",,,,,"5","Orlando Arcia strikes out on a foul tip.  ","R","R","R","MIL","CIN","S",2,"null",1,2,2020,"0.7","-1.7","-0.04","2.77","null","null","null",2,2,"Bot","null","null",,,"592200",,"null",1.5512543428370864,-118.76267810578409,3.1336937704535304,6.260228421711736,29.232937529564776,-49.09020890491687,"3.41","1.63","null","null","null","80.7","3088","6.3",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.20","null","null","0.00",1,0,0,"null",15,"5","Knuckle Curve",1,0,1,0,0,1,1,0,"Strategic","Standard"
"FF","2020-08-24","96.3","-1.57","5.57","Trevor Bauer",606115,545333,"null","foul",,,,,"12","null","R","R","R","MIL","CIN","S","null","null",1,2,2020,"-0.7","1.5","1.04","3.22","null","null","null",2,2,"Bot","null","null",,,"592200",,"null",8.47431880306054,-139.99426859201748,-4.16290520358357,-10.735967226373779,32.344792136584395,-11.094950123848612,"3.41","1.63","102","82.6","10","96.5","2707","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.97","null","null","null","null","null","null","null",15,"4","4-Seam Fastball",1,0,1,0,0,1,1,0,"Strategic","Standard"
"SL","2020-08-24","82.5","-1.68","5.47","Trevor Bauer",606115,545333,"null","ball",,,,,"14","null","R","R","R","MIL","CIN","B","null","null",0,2,2020,"1.5","-0.3","1.69","2.10","null","null","null",2,2,"Bot","null","null",,,"592200",,"null",4.6461186166915605,-119.99232983424355,-0.4164583734293609,13.869169858928519,25.561250664023476,-35.541280652303556,"3.19","1.51","null","null","null","82.2","3086","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.14","null","null","null","null","null","null","null",15,"3","Slider",1,0,1,0,0,1,1,0,"Strategic","Standard"
"SL","2020-08-24","80.7","-1.80","5.40","Trevor Bauer",606115,545333,"null","foul",,,,,"14","null","R","R","R","MIL","CIN","S","null","null",0,1,2020,"1.5","-0.4","1.04","2.11","null","null","null",2,2,"Bot","null","null",,,"592200",,"null",3.4570185894131136,-117.4811399846694,0.20774764145976543,13.001705464619938,25.701893807113137,-36.17662123117598,"3.41","1.63","null","null","null","80.4","3005","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.11","null","null","null","null","null","null","null",15,"2","Slider",1,0,1,0,0,1,1,0,"Strategic","Standard"
"SL","2020-08-24","80.9","-1.67","5.52","Trevor Bauer",606115,545333,"null","swinging_strike",,,,,"9","null","R","R","R","MIL","CIN","S","null","null",0,0,2020,"1.5","-0.5","0.77","2.08","null","null","null",2,2,"Bot","null","null",,,"592200",,"null",2.5273621216307323,-117.7588600042075,-0.003559327057419015,13.500739277298967,25.769397023977866,-36.93385278718047,"3.41","1.63","null","null","null","80.6","3055","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.10","null","null","null","null","null","null","null",15,"1","Slider",1,0,1,0,0,1,1,0,"Strategic","Standard"
"FF","2020-08-24","94.9","-1.77","5.51","Trevor Bauer",519299,545333,"strikeout","called_strike",,,,,"5","Eric Sogard called out on strikes.  ","R","L","R","MIL","CIN","S",2,"null",3,2,2020,"-0.9","1.6","0.03","2.09","null","null","null",1,2,"Bot","null","null",,,"592200",,"null",6.769834415559446,-137.8732528152938,-6.792177525423603,-13.261562750028155,34.13336575937842,-10.615017397760932,"2.95","1.23","null","null","null","94.7","2681","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","53.96","null","null","0.00",1,0,0,"null",14,"7","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FC","2020-08-24","86.8","-1.77","5.55","Trevor Bauer",519299,545333,"null","foul",,,,,"6","null","R","L","R","MIL","CIN","S","null","null",3,2,2020,"0.3","-0.1","0.28","2.28","null","null","null",1,2,"Bot","null","null",,,"592200",,"null",4.313271584438856,-126.37916241848609,-1.4257025321011692,2.402085995282885,24.106741461624104,-33.556886163747144,"3.01","1.43","160","71.3","63","87.3","2860","6.4",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.09","null","null","null","null","null","null","null",14,"6","Cutter",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","95.4","-1.63","5.58","Trevor Bauer",519299,545333,"null","called_strike",,,,,"2","null","R","L","R","MIL","CIN","S","null","null",3,1,2020,"-0.8","1.6","-0.10","2.48","null","null","null",1,2,"Bot","null","null",,,"592200",,"null",5.8246699495211285,-138.72296005876115,-6.118893172606605,-11.678837076026797,33.39934688341193,-10.210191234230136,"2.88","1.29","null","null","null","95.4","2749","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.00","null","null","null","null","null","null","null",14,"5","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-08-24","95.9","-1.68","5.59","Trevor Bauer",519299,545333,"null","ball",,,,,"11","null","R","L","R","MIL","CIN","B","null","null",2,1,2020,"-1.0","1.7","-1.11","2.98","null","null","null",1,2,"Bot","null","null",,,"592200",,"null",3.672434561715698,-139.45887139123363,-5.067227072974898,-13.280605158259968,33.952690577565726,-9.324252500472118,"2.87","1.32","null","null","null","95.8","2733","6.5",631301,545333,"592200","458015","519058","553993","571657","608385","640447","592206","54.02","null","null","null","null","null","null","null",14,"4","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
