"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-09-03","91.7","1.49","6.19","Clayton Kershaw",594777,477132,"null","swinging_strike",,,,,"13","null","R","L","L","LAD","ARI","S","null","null",0,0,2020,"-0.2","1.6","-0.89","1.48","null","null","null",1,1,"Top","null","null",,,"605131",,"null",-5.606900505467256,-133.1525314598187,-9.528316491988287,-0.9737635921113299,28.1543283327008,-11.046022830322057,"3.13","1.49","null","null","null","91.5","2573","6.3",631370,477132,"605131","641355","571771","571970","608369","592626","621035","605141","54.24","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-09-03","88.1","1.54","6.21","Clayton Kershaw",641796,477132,"field_out","hit_into_play",,,,,"7","Tim Locastro grounds out, shortstop Corey Seager to first baseman Cody Bellinger.  ","R","R","L","LAD","ARI","X",6,"ground_ball",2,2,2020,"-0.5","0.8","-0.59","1.71","null","null","null",0,1,"Top","97.05","152.71",,,"605131",,"null",-4.193745362884086,-128.21034524931088,-6.423538354919455,-4.349997855688065,25.75451367703073,-22.673662984458137,"3.26","1.58","95","73.6","8","88.0","2782","6.1",631370,477132,"605131","641355","571771","571970","608369","592626","621035","605141","54.37","0.271","0.244","0.00",1,0,0,2,1,"5","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2020-09-03","73.5","1.18","6.43","Clayton Kershaw",641796,477132,"null","ball",,,,,"13","null","R","R","L","LAD","ARI","B","null","null",1,2,2020,"-0.4","-1.3","-0.14","0.86","null","null","null",0,1,"Top","null","null",,,"605131",,"null",-2.0009849115461766,-106.96108516345771,-1.7083170138405601,-2.543898973745737,19.989146243118515,-41.81224729146622,"3.25","1.58","null","null","null","73.2","2481","6.3",631370,477132,"605131","641355","571771","571970","608369","592626","621035","605141","54.24","null","null","null","null","null","null","null",1,"4","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-09-03","86.8","1.60","6.20","Clayton Kershaw",641796,477132,"null","ball",,,,,"13","null","R","R","L","LAD","ARI","B","null","null",0,2,2020,"-0.3","0.7","-0.43","0.08","null","null","null",0,1,"Top","null","null",,,"605131",,"null",-4.2757626101692265,-126.11065518053576,-9.872497191774217,-2.283064341921977,22.55235260485363,-23.423789916655423,"3.29","1.62","null","null","null","87.2","2769","6.4",631370,477132,"605131","641355","571771","571970","608369","592626","621035","605141","54.11","null","null","null","null","null","null","null",1,"3","Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2020-09-03","72.5","1.38","6.41","Clayton Kershaw",641796,477132,"null","missed_bunt",,,,,"8","null","R","R","L","LAD","ARI","S","null","null",0,1,2020,"-0.5","-1.4","0.17","1.93","null","null","null",0,1,"Top","null","null",,,"605131",,"null",-1.5206590859853557,-105.57521687361336,0.8399583736666922,-3.5908676834527182,19.271134803408877,-42.69674502890812,"3.26","1.58","null","null","null","72.2","2545","6.2",631370,477132,"605131","641355","571771","571970","608369","592626","621035","605141","54.32","null","null","null","null","null","null","null",1,"2","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-09-03","90.4","1.64","6.22","Clayton Kershaw",641796,477132,"null","foul",,,,,"1","null","R","R","L","LAD","ARI","S","null","null",0,0,2020,"-0.1","1.6","-0.42","3.00","null","null","null",0,1,"Top","null","null",,,"605131",,"null",-4.9903675178562965,-131.4397894516868,-5.483610070905773,0.3369907734265854,28.13990837814149,-12.584027993235077,"3.26","1.58","213","68.5","39","90.1","2530","6.2",631370,477132,"605131","641355","571771","571970","608369","592626","621035","605141","54.33","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2020-08-27","73.8","0.80","6.40","Clayton Kershaw",573131,477132,"field_out","hit_into_play",,,,,"6","Darin Ruf flies out to center fielder Cody Bellinger.  ","R","R","L","SF","LAD","X",8,"fly_ball",1,2,2020,"-0.4","-1.4","0.49","2.60","null","null",446334,2,6,"Bot","160.73","53.52",,,"605131",,"null",0.028141516650541695,-107.41492435150943,2.013544318931637,-2.833884809219677,20.696797131495,-43.3307358758055,"3.47","1.59","354","98.1","37","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.229","0.401","0.00",1,0,0,3,51,"5","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","87.9","1.18","6.18","Clayton Kershaw",573131,477132,"null","foul",,,,,"13","null","R","R","L","SF","LAD","S","null","null",1,2,2020,"-0.5","0.7","-0.36","0.89","null","null",446334,2,6,"Bot","null","null",,,"605131",,"null",-2.6725450485098743,-127.81419495717833,-8.208076662482727,-5.065974295487561,26.808132865446797,-22.67578288480941,"3.47","1.59","60","45.6","19","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",51,"4","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","87.3","1.44","6.16","Clayton Kershaw",573131,477132,"null","ball",,,,,"14","null","R","R","L","SF","LAD","B","null","null",0,2,2020,"-0.5","0.5","1.11","2.39","null","null",446334,2,6,"Bot","null","null",,,"605131",,"null",0.25029948770257915,-127.24694858859779,-3.92357973820454,-5.601622484108354,24.077757179435093,-26.659848659497452,"3.56","1.75","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",51,"3","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","74.4","1.01","6.44","Clayton Kershaw",573131,477132,"null","called_strike",,,,,"7","null","R","R","L","SF","LAD","S","null","null",0,1,2020,"-0.4","-1.3","-0.54","1.80","null","null",446334,2,6,"Bot","null","null",,,"605131",,"null",-2.5135497570367327,-108.31716797686947,0.00007563282206857203,-2.472750779535684,20.164620766182523,-42.48593211043352,"3.54","1.67","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",51,"2","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","88.1","1.17","6.26","Clayton Kershaw",573131,477132,"null","foul",,,,,"4","null","R","R","L","SF","LAD","S","null","null",0,0,2020,"-0.4","0.9","-0.68","2.24","null","null",446334,2,6,"Bot","null","null",,,"605131",,"null",-3.642135045605471,-128.29954954592137,-5.530117982537558,-3.893943028238536,25.88046060538532,-21.55086801900011,"3.47","1.59","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",51,"1","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","91.1","1.56","6.12","Clayton Kershaw",446334,477132,"single","hit_into_play_no_out",,,,,"7","Evan Longoria singles on a ground ball to center fielder Cody Bellinger.  ","R","R","L","SF","LAD","X",8,"ground_ball",0,0,2020,"0.0","1.7","-0.74","2.15","null","null","null",2,6,"Bot","118.05","82.13",,,"605131",,"null",-5.7248219079135305,-132.3459020975704,-7.606658529679233,0.9722869941943891,29.223099364317257,-11.257905287816362,"3.69","1.76","12","85.6","-9","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.121","0.109","0.90",1,1,0,2,50,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Standard","Standard"
"SL","2020-08-27","87.9","1.71","6.10","Clayton Kershaw",527038,477132,"field_out","hit_into_play",,,,,"14","Wilmer Flores grounds out, shortstop Corey Seager to first baseman Max Muncy.  ","R","R","L","SF","LAD","X",6,"ground_ball",1,2,2020,"-0.4","0.5","0.79","1.38","null","null","null",1,6,"Bot","105.38","158.68",,,"605131",,"null",-1.3099087323291905,-128.01580053240963,-6.539401528668982,-4.701413316640985,22.68098972439787,-25.326622437162655,"3.19","1.61","33","71.3","1","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.179","0.161","0.00",1,0,0,2,49,"4","Slider",0,5,0,5,5,0,0,5,"Standard","Standard"
"CU","2020-08-27","73.6","1.28","6.41","Clayton Kershaw",527038,477132,"null","foul",,,,,"2","null","R","R","L","SF","LAD","S","null","null",1,1,2020,"-0.8","-1.5","0.02","2.78","null","null","null",1,6,"Bot","null","null",,,"605131",,"null",-1.2107764604693858,-107.00748014380454,2.687064081281484,-5.60872189840769,20.962572363838092,-44.454630329666756,"3.19","1.61","6","70.0","-31","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",49,"3","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","74.2","1.19","6.42","Clayton Kershaw",527038,477132,"null","ball",,,,,"11","null","R","R","L","SF","LAD","B","null","null",0,1,2020,"-0.6","-1.5","-0.96","2.48","null","null","null",1,6,"Bot","null","null",,,"605131",,"null",-3.370815178840661,-107.8744099221665,1.9070628826582703,-3.8383988486272824,20.47293164257175,-44.49671753793769,"3.22","1.63","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",49,"2","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","91.2","1.48","6.15","Clayton Kershaw",527038,477132,"null","called_strike",,,,,"14","null","R","R","L","SF","LAD","S","null","null",0,0,2020,"-0.1","1.7","0.65","1.46","null","null","null",1,6,"Bot","null","null",,,"605131",,"null",-1.9163816707840253,-132.50521546031933,-9.532344214278838,-0.5318336876134175,28.85855566459444,-10.317157266568111,"3.44","1.61","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",49,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","74.4","1.45","6.37","Clayton Kershaw",573262,477132,"field_out","hit_into_play",,,,,"5","Mike Yastrzemski lines out sharply to center fielder Cody Bellinger.  ","R","L","L","SF","LAD","X",8,"line_drive",1,1,2020,"-0.5","-1.3","0.01","2.42","null","null","null",0,6,"Bot","149.64","34.91",,,"605131",,"null",-2.009649480328462,-108.30360584540348,1.3723862779356837,-3.836406776402336,19.11769674414192,-42.74031214748941,"3.30","1.50","392","101.6","30","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.771","1.418","0.00",1,0,0,6,48,"3","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","90.4","1.60","6.10","Clayton Kershaw",573262,477132,"null","called_strike",,,,,"9","null","R","L","L","SF","LAD","S","null","null",1,0,2020,"0.2","1.7","0.68","1.81","null","null","null",0,6,"Bot","null","null",,,"605131",,"null",-2.693289592300387,-131.4933088012058,-8.439138779927712,2.690517339578254,27.921102340608556,-10.4851516845917,"3.42","1.51","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",48,"2","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","91.0","1.56","6.18","Clayton Kershaw",573262,477132,"null","ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",0,0,2020,"0.0","1.7","-0.17","1.34","null","null","null",0,6,"Bot","null","null",,,"605131",,"null",-4.364903321832259,-132.21949930311507,-9.87076787780131,1.0681174378169653,29.051883494701677,-10.15615765187059,"3.43","1.55","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",48,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","87.8","1.47","6.22","Clayton Kershaw",644433,477132,"field_out","hit_into_play",,,,,"7","Chadwick Tromp grounds out, third baseman Justin Turner to first baseman Max Muncy.  ","R","R","L","SF","LAD","X",5,"ground_ball",2,2,2020,"-0.2","0.8","-0.34","1.93","null","null","null",2,5,"Bot","102.00","172.07",,,"605131",,"null",-3.9997346655692003,-127.82578124775902,-6.055316671703691,-1.2973295340438236,23.882754537322885,-21.949142873506702,"3.39","1.58","14","89.9","-9","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.200","0.181","0.00",1,0,0,2,43,"6","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","73.5","1.21","6.50","Clayton Kershaw",644433,477132,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",1,2,2020,"-0.1","-1.2","0.63","4.03","null","null","null",2,5,"Bot","null","null",,,"605131",,"null",-0.9452505812399011,-106.85343826236499,4.445493993026864,-0.7954644110975864,18.486776991747714,-42.49289579569248,"3.30","1.59","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",43,"5","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","87.2","1.54","6.21","Clayton Kershaw",644433,477132,"null","foul",,,,,"7","null","R","R","L","SF","LAD","S","null","null",1,2,2020,"-0.7","0.6","-0.70","1.47","null","null","null",2,5,"Bot","null","null",,,"605131",,"null",-4.049098090509029,-126.83484871350946,-6.453270993833796,-6.210335460185946,25.929145210110686,-24.633791252155117,"3.39","1.58","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",43,"4","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","74.1","1.13","6.40","Clayton Kershaw",644433,477132,"null","swinging_strike",,,,,"13","null","R","R","L","SF","LAD","S","null","null",1,1,2020,"-0.3","-1.4","-0.40","-0.34","null","null","null",2,5,"Bot","null","null",,,"605131",,"null",-2.69106407548412,-107.8808710698452,-4.025599071935727,-1.4090214769443417,21.306325662068982,-42.24974091634726,"3.39","1.58","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",43,"3","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","86.9","1.59","6.28","Clayton Kershaw",644433,477132,"null","called_strike",,,,,"2","null","R","R","L","SF","LAD","S","null","null",1,0,2020,"-0.4","0.4","0.03","3.14","null","null","null",2,5,"Bot","null","null",,,"605131",,"null",-2.8493623512852264,-126.7244196052733,-2.208919718436608,-4.312844643867917,22.834618876647255,-27.9255286571561,"3.25","1.61","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",43,"2","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","87.6","1.66","6.22","Clayton Kershaw",644433,477132,"null","ball",,,,,"14","null","R","R","L","SF","LAD","B","null","null",0,0,2020,"-0.6","0.6","0.32","1.21","null","null","null",2,5,"Bot","null","null",,,"605131",,"null",-2.070894130549456,-127.5059422273054,-7.272387094723196,-5.713541615084071,25.806090240808913,-24.147310924870915,"3.29","1.62","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",43,"1","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","90.9","1.50","6.10","Clayton Kershaw",572073,477132,"field_out","hit_into_play",,,,,"5","Joey Rickard flies out to center fielder Cody Bellinger.  ","R","R","L","SF","LAD","X",8,"fly_ball",2,2,2020,"-0.1","1.6","0.23","2.62","null","null","null",1,5,"Bot","112.58","80.42",,,"605131",,"null",-2.9377138187278757,-132.19816134388802,-6.1592517825191395,-0.6203754606770967,30.495295057604654,-12.426193133161847,"3.37","1.53","285","78.6","35","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.021","0.019","0.00",1,0,0,3,42,"6","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","86.9","1.48","6.24","Clayton Kershaw",572073,477132,"null","foul",,,,,"11","null","R","R","L","SF","LAD","S","null","null",2,2,2020,"-0.6","0.4","-0.90","2.67","null","null","null",1,5,"Bot","null","null",,,"605131",,"null",-4.5685921733787564,-126.52780335314357,-3.1569019173416626,-5.158235676942381,25.068219695972648,-27.73228520553833,"3.37","1.53","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",42,"5","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","75.6","1.12","6.38","Clayton Kershaw",572073,477132,"null","ball",,,,,"14","null","R","R","L","SF","LAD","B","null","null",1,2,2020,"-0.3","-1.3","0.31","-0.05","null","null","null",1,5,"Bot","null","null",,,"605131",,"null",-1.1225653243079117,-110.03753338076348,-3.9998650087330456,-2.386689017518541,21.086121987233827,-41.81946168304459,"3.14","1.48","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",42,"4","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","86.4","1.57","6.22","Clayton Kershaw",572073,477132,"null","foul",,,,,"13","null","R","R","L","SF","LAD","S","null","null",1,1,2020,"-0.3","0.6","-0.59","1.27","null","null","null",1,5,"Bot","null","null",,,"605131",,"null",-4.441804177546239,-125.61806337092746,-6.7352470582193025,-2.7297879855087293,25.267359913447173,-24.966031729343417,"3.37","1.53","2","54.9","-42","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",42,"3","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","73.8","1.18","6.49","Clayton Kershaw",572073,477132,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",0,1,2020,"-0.3","-1.1","0.41","4.08","null","null","null",1,5,"Bot","null","null",,,"605131",,"null",-1.129293786526419,-107.45433920829964,4.185005144242863,-1.802561662267222,16.538813352676648,-41.4874544757079,"3.16","1.40","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",42,"2","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","90.6","1.52","6.19","Clayton Kershaw",572073,477132,"null","called_strike",,,,,"2","null","R","R","L","SF","LAD","S","null","null",0,0,2020,"-0.1","1.5","-0.19","3.01","null","null","null",1,5,"Bot","null","null",,,"605131",,"null",-4.051103018831913,-131.92608622406075,-5.242616006406853,-0.4777302549339446,26.944677976744284,-13.878612871315989,"3.36","1.50","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",42,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","73.9","1.16","6.44","Clayton Kershaw",663698,477132,"strikeout","called_strike",,,,,"6","Joey Bart called out on strikes.  ","R","R","L","SF","LAD","S",2,"null",0,2,2020,"-0.3","-1.2","0.61","2.59","null","null","null",0,5,"Bot","null","null",,,"605131",,"null",-0.5299221499043494,-107.58204954778115,1.532657380313127,-2.498061163552133,19.27894565765258,-41.95960680286676,"3.57","1.61","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","0.00",1,0,0,"null",41,"3","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","73.0","1.26","6.42","Clayton Kershaw",663698,477132,"null","swinging_strike",,,,,"14","null","R","R","L","SF","LAD","S","null","null",0,1,2020,"-0.3","-1.3","0.19","-0.57","null","null","null",0,5,"Bot","null","null",,,"605131",,"null",-1.6725241673280142,-106.33385146150759,-4.507537994424045,-1.7950696107811992,19.11669977456188,-41.17411934681582,"3.47","1.59","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",41,"2","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","89.8","1.59","6.18","Clayton Kershaw",663698,477132,"null","foul",,,,,"13","null","R","R","L","SF","LAD","S","null","null",0,0,2020,"0.3","1.7","-1.00","1.07","null","null","null",0,5,"Bot","null","null",,,"605131",,"null",-6.949290143318028,-130.21426311028185,-10.189435845106855,4.534148154987991,29.00919064695413,-10.677774894954755,"3.47","1.59","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",41,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","74.4","1.13","6.44","Clayton Kershaw",474832,477132,"strikeout","called_strike",,,,,"4","Brandon Belt called out on strikes.  ","R","L","L","SF","LAD","S",2,"null",1,2,2020,"-0.3","-1.3","-0.63","2.49","null","null","null",2,4,"Bot","null","null",,,"605131",,"null",-3.1095659075908566,-108.24461872743402,1.4515166930677108,-1.7077084454270821,19.261415391209642,-43.01062765062242,"3.19","1.53","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","0.00",1,0,0,"null",36,"4","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","91.6","1.43","6.20","Clayton Kershaw",474832,477132,"null","foul",,,,,"4","null","R","L","L","SF","LAD","S","null","null",1,1,2020,"-0.1","1.7","-0.65","2.46","null","null","null",2,4,"Bot","null","null",,,"605131",,"null",-4.969380407141034,-133.17659103302262,-7.285610889857129,-0.3791769879298863,30.92899862989365,-10.049326929182259,"3.49","1.60","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",36,"3","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","86.6","1.64","6.22","Clayton Kershaw",474832,477132,"null","called_strike",,,,,"2","null","R","L","L","SF","LAD","S","null","null",1,0,2020,"-0.4","0.6","-0.19","3.22","null","null","null",2,4,"Bot","null","null",,,"605131",,"null",-3.5730866024702017,-126.22577996550956,-2.244636487993041,-3.738880227635534,22.565281734590943,-25.645406427997937,"3.22","1.51","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",36,"2","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"FF","2020-08-27","90.5","1.46","6.22","Clayton Kershaw",474832,477132,"null","ball",,,,,"11","null","R","L","L","SF","LAD","B","null","null",0,0,2020,"-0.1","1.6","-0.85","3.33","null","null","null",2,4,"Bot","null","null",,,"605131",,"null",-5.543122269041776,-131.70382635025624,-4.723152130377082,-0.08991690546249077,28.184546012737705,-12.646984602560096,"3.34","1.55","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",36,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","74.1","1.20","6.51","Clayton Kershaw",456781,477132,"field_out","hit_into_play",,,,,"6","Donovan Solano flies out to right fielder Mookie Betts.  ","R","R","L","SF","LAD","X",9,"fly_ball",1,1,2020,"-0.3","-1.3","0.63","2.42","null","null","null",1,4,"Bot","212.31","117.08",,,"605131",,"null",-0.5745356270516417,-107.95879136519737,1.1923825017420313,-2.5036312174560873,19.17325269572517,-42.85614924188693,"3.04","1.46","281","87.3","36","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.007","0.006","0.00",1,0,0,3,35,"3","Curveball",0,5,0,5,5,0,0,5,"Standard","Standard"
"SL","2020-08-27","86.7","1.73","6.24","Clayton Kershaw",456781,477132,"null","called_strike",,,,,"9","null","R","R","L","SF","LAD","S","null","null",1,0,2020,"-0.4","0.6","0.39","1.79","null","null","null",1,4,"Bot","null","null",,,"605131",,"null",-2.4432844762939894,-126.28860078653531,-5.897866207567445,-3.6917246673963646,21.631077860137815,-24.321483385038714,"3.05","1.53","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",35,"2","Slider",0,5,0,5,5,0,0,5,"Standard","Standard"
"FF","2020-08-27","91.0","1.62","6.24","Clayton Kershaw",456781,477132,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",0,0,2020,"-0.2","1.6","0.17","3.46","null","null","null",1,4,"Bot","null","null",,,"605131",,"null",-3.207658923710866,-132.4588570613335,-4.475924505282929,-1.7054496013001648,29.5260276706938,-12.608051111663155,"3.08","1.48","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",35,"1","4-Seam Fastball",0,5,0,5,5,0,0,5,"Standard","Standard"
"CU","2020-08-27","73.6","1.09","6.45","Clayton Kershaw",573131,477132,"field_out","hit_into_play",,,,,"8","Darin Ruf pops out to first baseman Max Muncy in foul territory.  ","R","R","L","SF","LAD","X",3,"popup",2,2,2020,"-0.4","-1.3","0.01","1.67","null","null","null",0,4,"Bot","180.71","153.94",,,"605131",,"null",-1.4465187163178157,-107.16814258737413,-0.1829706383797376,-3.1021511113338636,18.143298137804386,-42.36120919238146,"3.47","1.59","170","75.8","60","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","0.021","0.019","0.00",1,0,0,3,34,"5","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"SL","2020-08-27","88.4","1.60","6.16","Clayton Kershaw",573131,477132,"null","foul",,,,,"8","null","R","R","L","SF","LAD","S","null","null",2,1,2020,"-0.4","0.8","-0.16","1.99","null","null","null",0,4,"Bot","null","null",,,"605131",,"null",-3.369950184556026,-128.69582940298437,-5.749972536757581,-4.277836126695209,25.64130199068254,-22.54447559963373,"3.47","1.59","2","57.0","-39","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",34,"4","Slider",0,5,0,5,5,0,0,5,"Infield shift","Standard"
"CU","2020-08-27","72.4","1.31","6.47","Clayton Kershaw",573131,477132,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",1,1,2020,"-0.6","-1.3","0.13","4.45","null","null","null",0,4,"Bot","null","null",,,"605131",,"null",-1.2900416724195254,-105.18215723799413,5.699106939624221,-4.390374224996871,17.877919477690313,-43.22772338323869,"3.41","1.66","null","null","null","0.0","null","null",631017,477132,"605131","571970","621035","457759","608369","572041","641355","605141","54.13","null","null","null","null","null","null","null",34,"3","Curveball",0,5,0,5,5,0,0,5,"Infield shift","Standard"
