"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-08-20","92.9","-1.31","5.56","Shane Bieber",502481,669456,"null","called_strike",,,,,"1","null","R","L","R","PIT","CLE","S","null","null",2,0,2020,"-0.8","1.6","-0.82","2.94","null","null",595375,2,2,"Bot","null","null",,,"607333",,"null",2.9293486558331288,-135.15882473167773,-4.494282379698046,-9.958627595280667,30.470210743746403,-11.4572116336855,"3.32","1.54","null","null","null","93.4","2349","6.7",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.80","null","null","null","null","null","null","null",17,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2020-08-20","82.9","-1.27","5.63","Shane Bieber",502481,669456,"null","blocked_ball",,,,,"13","null","R","L","R","PIT","CLE","B","null","null",1,0,2020,"0.8","-1.2","-0.22","0.75","null","null",595375,2,2,"Bot","null","null",,,"607333",,"null",0.8067593482969748,-120.62669242205557,-2.1603227877459923,7.734577327486232,27.978274047965748,-43.62243263161523,"3.32","1.54","null","null","null","82.3","2474","6.4",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.15","null","null","null","null","null","null","null",17,"2","Knuckle Curve",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-08-20","93.1","-1.34","5.60","Shane Bieber",502481,669456,"null","ball",,,,,"11","null","R","L","R","PIT","CLE","B","null","null",0,0,2020,"-0.9","1.7","-1.32","2.94","null","null",595375,2,2,"Bot","null","null",,,"607333",,"null",2.068008768333482,-135.4397891111866,-4.756671016169909,-11.642417585074137,32.91722166774081,-10.528423819646903,"3.41","1.54","null","null","null","93.4","2449","6.7",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.79","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CH","2020-08-20","88.1","-1.25","5.60","Shane Bieber",657061,669456,"field_out","hit_into_play",,,,,"7","Cole Tucker lines out to left fielder Domingo Santana.  ","R","L","R","PIT","CLE","X",7,"line_drive",0,0,2020,"-1.4","0.6","-0.58","1.89","null","null",595375,1,2,"Bot","53.16","86.98",,,"607333",,"null",4.435058174750649,-128.22640766742177,-4.116562569385735,-15.814708745997473,26.629986055332594,-25.170200543201243,"3.40","1.64","316","91.4","26","88.4","1957","6.5",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.02","0.193","0.232","0.00",1,0,0,3,16,"1","Changeup",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FF","2020-08-20","94.1","-1.28","5.59","Shane Bieber",595375,669456,"single","hit_into_play_no_out",,,,,"11","JT Riddle singles on a line drive to center fielder Bradley Zimmer.  ","R","L","R","PIT","CLE","X",8,"line_drive",0,0,2020,"-1.0","1.4","-1.23","2.51","null","null","null",1,2,"Bot","100.46","92.39",,,"607333",,"null",2.3701755518627814,-136.88837215539576,-5.37433787826871,-12.947486579562408,34.57014923085399,-13.448671997612552,"3.41","1.56","219","76.4","18","94.0","2466","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.91","0.914","0.823","0.90",1,1,0,4,15,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-08-20","94.8","-1.15","5.60","Shane Bieber",591741,669456,"field_out","hit_into_play",,,,,"5","Jose Osuna flies out to right fielder Tyler Naquin.  ","R","R","R","PIT","CLE","X",9,"fly_ball",2,2,2020,"-0.9","1.7","0.08","2.36","null","null","null",0,2,"Bot","189.31","113.31",,,"607333",,"null",5.296827180130249,-137.82911261238036,-6.690054674167989,-12.681184014955994,33.659822508875685,-8.743295109418915,"3.47","1.59","254","83.7","49","95.3","2565","6.9",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.63","0.000","0.000","0.00",1,0,0,3,14,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic"
"SL","2020-08-20","85.2","-1.26","5.58","Shane Bieber",591741,669456,"null","ball",,,,,"14","null","R","R","R","PIT","CLE","B","null","null",1,2,2020,"0.2","-0.3","1.64","1.02","null","null","null",0,2,"Bot","null","null",,,"607333",,"null",6.43913839762162,-123.95451835525151,-3.83210366704464,1.0071620024142949,22.807316327462896,-34.97288479853548,"3.48","1.59","null","null","null","85.9","2700","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.90","null","null","null","null","null","null","null",14,"4","Slider",0,1,0,1,1,0,0,1,"Standard","Strategic"
"FF","2020-08-20","93.6","-1.25","5.64","Shane Bieber",591741,669456,"null","called_strike",,,,,"8","null","R","R","R","PIT","CLE","S","null","null",1,1,2020,"-0.8","1.7","0.17","1.87","null","null","null",0,2,"Bot","null","null",,,"607333",,"null",5.553723797557199,-136.04810122274577,-7.67977143780456,-11.646203150441762,32.114346735697715,-9.883033049679446,"3.53","1.59","null","null","null","93.9","2630","6.7",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.83","null","null","null","null","null","null","null",14,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"SL","2020-08-20","84.3","-1.26","5.62","Shane Bieber",591741,669456,"null","ball",,,,,"14","null","R","R","R","PIT","CLE","B","null","null",0,1,2020,"0.1","-0.3","0.83","1.04","null","null","null",0,2,"Bot","null","null",,,"607333",,"null",4.747854511134453,-122.69273802169975,-3.681789007139829,-0.17854959077232413,22.737065530939994,-34.98401003641196,"3.54","1.59","null","null","null","84.9","2510","6.5",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.00","null","null","null","null","null","null","null",14,"2","Slider",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-08-20","93.4","-1.27","5.62","Shane Bieber",591741,669456,"null","called_strike",,,,,"6","null","R","R","R","PIT","CLE","S","null","null",0,0,2020,"-0.8","1.7","0.58","2.55","null","null","null",0,2,"Bot","null","null",,,"607333",,"null",6.599450008941359,-135.73931633828698,-5.862151000585674,-11.59765474555956,32.47931375598322,-10.154432506883937,"3.45","1.59","null","null","null","93.5","2506","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.86","null","null","null","null","null","null","null",14,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"KC","2020-08-20","82.6","-1.32","5.63","Shane Bieber",592567,669456,"field_out","hit_into_play",,,,,"13","Colin Moran grounds out sharply, second baseman Cesar Hernandez to first baseman Carlos Santana.  ","R","L","R","PIT","CLE","X",4,"ground_ball",0,1,2020,"0.9","-1.3","-0.23","1.35","null",621028,"null",2,1,"Bot","159.21","136.11",,,"607333",,"null",0.7903330332978705,-120.36330039669079,-0.7911602965038357,8.255357704189663,23.745213719891016,-44.541471520042435,"3.59","1.70","5","103.2","-19","82.9","2389","6.4",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.07","0.179","0.161","0.00",1,0,0,2,7,"2","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"KC","2020-08-20","83.3","-1.26","5.63","Shane Bieber",592567,669456,"null","swinging_strike",,,,,"14","null","R","L","R","PIT","CLE","S","null","null",0,0,2020,"0.6","-1.1","0.06","0.97","null",621028,"null",2,1,"Bot","null","null",,,"607333",,"null",1.8423967733002296,-121.43266081196754,-2.0953231260704257,5.65578289694377,23.479072085749443,-43.05216717969322,"3.59","1.70","null","null","null","83.8","2420","6.5",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.00","null","null","null","null","null","null","null",7,"1","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"KC","2020-08-20","83.1","-1.18","5.62","Shane Bieber",605137,669456,"strikeout","foul_tip",,,,,"14","Josh Bell strikes out on a foul tip.  ","R","L","R","PIT","CLE","S",2,"null",3,2,2020,"0.8","-1.3","0.21","1.64","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",1.5769361376981403,-120.9573853542781,-0.10412541625779692,7.7200903158963605,25.476749772510104,-44.740674127253875,"3.73","1.77","null","null","null","83.3","2428","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.91","null","null","0.00",1,0,0,"null",6,"7","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FC","2020-08-20","90.1","-1.26","5.59","Shane Bieber",605137,669456,"null","foul",,,,,"14","null","R","L","R","PIT","CLE","S","null","null",3,2,2020,"0.2","0.9","1.09","1.94","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",5.398755702972944,-131.19608882947622,-4.9867179079609105,1.3849037238233788,25.556029938800318,-21.474346018515206,"3.73","1.77","13","91.7","-8","90.8","2578","6.5",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.03","null","null","null","null","null","null","null",6,"6","Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-08-20","94.2","-1.28","5.62","Shane Bieber",605137,669456,"null","foul",,,,,"11","null","R","L","R","PIT","CLE","S","null","null",3,1,2020,"-0.9","1.5","-1.06","2.87","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",2.601587692613755,-137.00565741641995,-4.796164279845204,-11.982199571124573,32.79954270752029,-12.093031348641789,"3.73","1.77","244","86.2","18","94.1","2355","6.4",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.06","null","null","null","null","null","null","null",6,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-08-20","94.3","-1.28","5.60","Shane Bieber",605137,669456,"null","called_strike",,,,,"7","null","R","L","R","PIT","CLE","S","null","null",3,0,2020,"-1.0","1.5","-0.77","2.16","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",3.6354205561861197,-137.11296655872903,-6.635988718623304,-13.75322118030162,32.20856351677511,-11.574765466376737,"3.56","1.77","null","null","null","94.5","2389","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.91","null","null","null","null","null","null","null",6,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-08-20","93.8","-1.31","5.60","Shane Bieber",605137,669456,"null","ball",,,,,"11","null","R","L","R","PIT","CLE","B","null","null",2,0,2020,"-0.9","1.7","-1.39","2.79","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",1.7026243473990754,-136.48128616531716,-5.177361092082119,-11.069326651880948,32.903405727169044,-10.611202859204516,"3.58","1.77","null","null","null","93.9","2392","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.91","null","null","null","null","null","null","null",6,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FC","2020-08-20","90.5","-1.32","5.63","Shane Bieber",605137,669456,"null","ball",,,,,"12","null","R","L","R","PIT","CLE","B","null","null",1,0,2020,"0.1","1.0","1.43","3.66","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",6.738486787899208,-131.67550797801968,-1.078197115387994,-0.6305594540532272,26.314906700922446,-20.854632822679843,"3.61","1.77","null","null","null","91.1","2603","6.5",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.98","null","null","null","null","null","null","null",6,"2","Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2020-08-20","94.2","-1.41","5.60","Shane Bieber",605137,669456,"null","ball",,,,,"11","null","R","L","R","PIT","CLE","B","null","null",0,0,2020,"-0.9","1.6","-1.35","3.87","null",621028,"null",1,1,"Bot","null","null",,,"607333",,"null",2.0902116368011163,-137.0977993778878,-2.35780440141969,-11.384908905479817,32.51699299852431,-11.506973343128939,"3.72","1.77","null","null","null","94.4","2442","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.93","null","null","null","null","null","null","null",6,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-08-20","85.6","-1.31","5.61","Shane Bieber",621028,669456,"field_error","hit_into_play_no_out",,,,,"14","Kevin Newman reaches on a throwing error by pitcher Shane Bieber.   Kevin Newman to 2nd.  ","R","R","R","PIT","CLE","X",1,"ground_ball",0,1,2020,"0.2","-0.3","0.77","1.14","null","null","null",1,1,"Bot","119.24","182.92",,,"607333",,"null",4.598411346395896,-124.66966203339784,-3.727461045558818,0.8210264984613114,23.39938196883291,-34.9271346415,"3.12","1.50","null","null","null","86.3","2804","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.93","null","null","0.90","null",0,0,"null",5,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-08-20","90.2","-1.36","5.61","Shane Bieber",621028,669456,"null","called_strike",,,,,"2","null","R","R","R","PIT","CLE","S","null","null",0,0,2020,"0.2","1.0","0.14","2.57","null","null","null",1,1,"Bot","null","null",,,"607333",,"null",3.2925471385140224,-131.39681917305646,-3.794942122697605,1.8331025673211394,24.31203118832699,-20.12835478888972,"2.88","1.50","null","null","null","91.3","2681","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.89","null","null","null","null","null","null","null",5,"1","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-20","94.7","-1.22","5.63","Shane Bieber",570481,669456,"strikeout","foul_tip",,,,,"7","Erik Gonzalez strikes out on a foul tip.  ","R","R","R","PIT","CLE","S",2,"null",3,2,2020,"-0.8","1.7","-0.37","2.25","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",4.125080247501113,-137.74710619446594,-6.973677806599786,-11.65833475994007,30.807237823758364,-9.222392499347047,"3.67","1.77","null","null","null","95.3","2557","6.7",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.85","null","null","0.00",1,0,0,"null",4,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-08-20","90.7","-1.34","5.64","Shane Bieber",570481,669456,"null","foul",,,,,"2","null","R","R","R","PIT","CLE","S","null","null",3,2,2020,"0.1","1.2","-0.22","3.58","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",2.6844797352336514,-132.13034041960842,-1.844761245561736,0.16786300688302222,26.31258706493408,-17.94975986473231,"3.67","1.77","232","70.9","44","91.4","2678","6.5",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.97","null","null","null","null","null","null","null",4,"6","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-08-20","85.7","-1.26","5.59","Shane Bieber",570481,669456,"null","ball",,,,,"14","null","R","R","R","PIT","CLE","B","null","null",2,2,2020,"0.1","-0.2","1.66","0.66","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",6.729087885511734,-124.62083641279774,-5.013121219188473,-0.1630533550529442,23.473841139503268,-33.57019704934201,"3.63","1.77","null","null","null","86.4","2751","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.85","null","null","null","null","null","null","null",4,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-08-20","90.3","-1.36","5.63","Shane Bieber",570481,669456,"null","foul",,,,,"3","null","R","R","R","PIT","CLE","S","null","null",2,1,2020,"0.2","1.0","0.58","3.13","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",4.484616355915714,-131.47605640329985,-2.4937131729583655,1.1190227249588731,28.575523535392527,-19.798063052657106,"3.67","1.77","1","65.6","-71","90.8","2587","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.91","null","null","null","null","null","null","null",4,"4","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-08-20","91.7","-1.31","5.61","Shane Bieber",570481,669456,"null","ball",,,,,"14","null","R","R","R","PIT","CLE","B","null","null",1,1,2020,"-0.1","1.2","0.57","0.63","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",5.037403629135616,-133.28344529213481,-9.38099505713263,-2.4579906008751244,25.746691791513904,-16.304285281885434,"3.57","1.77","null","null","null","92.5","2590","6.6",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.89","null","null","null","null","null","null","null",4,"3","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-20","94.1","-1.29","5.75","Shane Bieber",570481,669456,"null","ball",,,,,"11","null","R","R","R","PIT","CLE","B","null","null",0,1,2020,"-0.7","1.5","-1.34","3.28","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",1.4498348729067865,-137.01584847831668,-3.971654054605769,-9.232485577211087,30.845399787727278,-12.994023600449136,"3.61","1.77","null","null","null","94.3","2404","6.4",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","54.07","null","null","null","null","null","null","null",4,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-08-20","94.5","-1.31","5.67","Shane Bieber",570481,669456,"null","foul",,,,,"9","null","R","R","R","PIT","CLE","S","null","null",0,0,2020,"-0.8","1.5","0.47","2.33","null","null","null",0,1,"Bot","null","null",,,"607333",,"null",6.3893339031000655,-137.33547412220278,-6.4862980099573,-11.016511897766978,31.691108344781338,-11.352824375513283,"3.67","1.77","220","75.9","37","95.1","2554","6.8",631118,669456,"607333","467793","514917","608070","596019","570267","605548","571980","53.69","null","null","null","null","null","null","null",4,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-08-15","88.0","-1.23","5.61","Shane Bieber",457727,669456,"grounded_into_double_play","hit_into_play",,,,,"2","Cameron Maybin grounds into a double play, shortstop Francisco Lindor to second baseman Cesar Hernandez to first baseman Carlos Santana.   Christin Stewart out at 2nd.    Cameron Maybin out at 1st.  ","R","R","R","DET","CLE","X",6,"ground_ball",0,0,2020,"0.1","0.8","0.10","3.20","null",570731,621514,1,7,"Bot","110.78","146.53",,,"506702",,"null",3.0705787714006183,-128.33207462691828,-1.5355025277890078,0.43626373284306524,22.74165212892751,-23.03257660109873,"3.49","1.60","50","98.0","0","89.4","2471","6.7",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.80","0.400","0.360","0.00",1,0,0,4,56,"1","Cutter",0,3,0,3,3,0,0,3,"Standard","Standard"
"FF","2020-08-15","93.3","-1.18","5.59","Shane Bieber",621514,669456,"single","hit_into_play_no_out",,,,,"6","Christin Stewart singles on a line drive to center fielder Oscar Mercado.   Jonathan Schoop to 2nd.  ","R","L","R","DET","CLE","X",8,"line_drive",2,1,2020,"-0.6","1.5","0.55","2.14","null","null",570731,1,7,"Bot","153.19","85.05",,,"506702",,"null",5.904274351735831,-135.77440516882405,-6.4612192485797975,-9.121044110453795,26.616286522286035,-12.612736974335784,"3.23","1.53","245","88.9","19","94.4","2240","6.7",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.81","0.614","0.553","0.90",1,1,0,4,55,"4","4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"FC","2020-08-15","89.6","-1.27","5.57","Shane Bieber",621514,669456,"null","called_strike",,,,,"9","null","R","L","R","DET","CLE","S","null","null",2,0,2020,"0.1","0.9","0.65","1.58","null","null",570731,1,7,"Bot","null","null",,,"506702",,"null",4.559252669284712,-130.55002538799502,-5.885847996532306,0.46274916849512093,21.754831340830506,-21.157558472983624,"3.23","1.57","null","null","null","91.0","2496","6.6",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.91","null","null","null","null","null","null","null",55,"3","Cutter",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"FF","2020-08-15","93.4","-1.15","5.65","Shane Bieber",621514,669456,"null","ball",,,,,"12","null","R","L","R","DET","CLE","B","null","null",1,0,2020,"-0.7","1.4","1.25","2.59","null","null",570731,1,7,"Bot","null","null",,,"506702",,"null",7.756091709198423,-135.88738135010325,-5.23275344588989,-10.222490412076269,27.43248937333219,-14.140035121030376,"3.23","1.62","null","null","null","94.5","2195","6.8",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.73","null","null","null","null","null","null","null",55,"2","4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"KC","2020-08-15","81.9","-1.16","5.62","Shane Bieber",621514,669456,"null","ball",,,,,"14","null","R","L","R","DET","CLE","B","null","null",0,0,2020,"0.6","-1.4","0.14","0.93","null","null",570731,1,7,"Bot","null","null",,,"506702",,"null",1.7338039202513122,-119.35133860499472,-1.3851859231290173,5.591475539178007,23.76461485403385,-45.251702202228685,"3.23","1.62","null","null","null","82.1","2109","6.4",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","54.11","null","null","null","null","null","null","null",55,"1","Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"KC","2020-08-15","81.4","-1.23","5.66","Shane Bieber",600869,669456,"strikeout","swinging_strike",,,,,"7","Jeimer Candelario strikes out swinging.  ","R","L","R","DET","CLE","S",2,"null",1,2,2020,"0.7","-1.0","-0.79","1.72","null","null",570731,0,7,"Bot","null","null",,,"506702",,"null",-0.37845189933946033,-118.53944895952012,-0.3909972868572462,6.831129201202878,22.8954169714828,-41.46401035333428,"3.42","1.65","null","null","null","81.5","2383","6.3",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","54.17","null","null","0.00",1,0,0,"null",54,"4","Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"FF","2020-08-15","93.5","-1.01","5.68","Shane Bieber",600869,669456,"null","swinging_strike",,,,,"12","null","R","L","R","DET","CLE","S","null","null",1,1,2020,"-0.8","1.5","0.20","3.75","null","null",570731,0,7,"Bot","null","null",,,"506702",,"null",5.0158668729358835,-136.14391700166564,-2.4556006795492724,-11.565104668695696,29.109505751555993,-13.693548600696465,"3.42","1.65","null","null","null","94.3","2284","6.7",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.85","null","null","null","null","null","null","null",54,"3","4-Seam Fastball",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"FC","2020-08-15","89.1","-1.11","5.58","Shane Bieber",600869,669456,"null","ball",,,,,"14","null","R","L","R","DET","CLE","B","null","null",0,1,2020,"0.2","1.0","1.57","1.98","null","null",570731,0,7,"Bot","null","null",,,"506702",,"null",6.181343263416007,-129.6231012328244,-4.914423685489245,1.0581063366551413,25.69676689798434,-20.32237163752774,"3.54","1.78","null","null","null","89.9","2465","6.6",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.85","null","null","null","null","null","null","null",54,"2","Cutter",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"KC","2020-08-15","81.3","-1.24","5.70","Shane Bieber",600869,669456,"null","called_strike",,,,,"4","null","R","L","R","DET","CLE","S","null","null",0,0,2020,"0.5","-1.2","-0.73","2.58","null","null",570731,0,7,"Bot","null","null",,,"506702",,"null",0.09447594358755504,-118.32989836220632,2.0309634701597155,5.087504929198743,24.322132994151374,-44.368191556903504,"3.48","1.80","null","null","null","81.2","2082","6.4",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","54.08","null","null","null","null","null","null","null",54,"1","Knuckle Curve",0,3,0,3,3,0,0,3,"Infield shift","Standard"
"SL","2020-08-15","83.7","-1.18","5.60","Shane Bieber",570731,669456,"field_error","hit_into_play_no_out",,,,,"9","Jonathan Schoop reaches on a fielding error by third baseman Jose Ramirez.  ","R","R","R","DET","CLE","X",5,"ground_ball",1,2,2020,"0.1","-0.6","0.75","1.96","null","null","null",0,7,"Bot","78.96","156.94",,,"506702",,"null",4.279730504133873,-121.91149014916552,-0.8523107633873139,0.26220091664972617,20.780429129787994,-38.45300637160481,"3.52","1.63","4","89.3","-36","84.6","2511","6.5",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.97","0.050","0.045","0.90",1,0,0,2,53,"4","Slider",0,3,0,3,3,0,0,3,"Standard","Standard"
"SL","2020-08-15","84.6","-0.98","5.55","Shane Bieber",570731,669456,"null","ball",,,,,"14","null","R","R","R","DET","CLE","B","null","null",0,2,2020,"0.2","-0.2","2.60","0.22","null","null","null",0,7,"Bot","null","null",,,"506702",,"null",8.120338365906454,-122.94132561584641,-5.811857208477152,0.04224620782108162,23.643407837657502,-32.88220672066857,"3.62","1.68","null","null","null","85.5","2570","6.9",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.63","null","null","null","null","null","null","null",53,"3","Slider",0,3,0,3,3,0,0,3,"Standard","Standard"
"FF","2020-08-15","92.8","-1.08","5.71","Shane Bieber",570731,669456,"null","foul",,,,,"1","null","R","R","R","DET","CLE","S","null","null",0,1,2020,"-0.7","1.5","-0.37","3.34","null","null","null",0,7,"Bot","null","null",,,"506702",,"null",3.316998631709317,-135.13056313437582,-3.5161895007874806,-8.997428831329719,28.975200698793973,-13.583279173525494,"3.52","1.63","203","74.1","53","93.5","2302","6.6",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.86","null","null","null","null","null","null","null",53,"2","4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard"
"SL","2020-08-15","82.5","-1.10","5.70","Shane Bieber",570731,669456,"null","called_strike",,,,,"6","null","R","R","R","DET","CLE","S","null","null",0,0,2020,"0.2","-0.5","0.74","2.76","null","null","null",0,7,"Bot","null","null",,,"506702",,"null",3.888353553464939,-120.10902552242504,0.6600733434407808,0.8025227451616042,21.693036231645927,-36.911034781908704,"3.63","1.74","null","null","null","82.9","2504","6.4",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","54.15","null","null","null","null","null","null","null",53,"1","Slider",0,3,0,3,3,0,0,3,"Standard","Standard"
"FC","2020-08-15","90.4","-1.19","5.54","Shane Bieber",408234,669456,"field_out","hit_into_play",,,,,"14","Miguel Cabrera grounds out, shortstop Francisco Lindor to first baseman Carlos Santana.  ","R","R","R","DET","CLE","X",6,"ground_ball",1,0,2020,"0.0","0.6","0.31","1.56","null","null","null",2,6,"Bot","110.62","139.99",,,"506702",,"null",3.787194172528262,-131.54926574508804,-5.3072807581421175,-0.649436422797938,27.164977191887857,-24.431359492045157,"3.53","1.73","6","83.1","-16","91.8","2491","7.0",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.46","0.114","0.112","0.00",1,0,0,2,47,"2","Cutter",0,3,0,3,3,0,0,3,"Standard","Standard"
"FF","2020-08-15","94.2","-1.00","5.65","Shane Bieber",408234,669456,"null","ball",,,,,"3","null","R","R","R","DET","CLE","B","null","null",0,0,2020,"-0.6","1.3","0.75","3.34","null","null","null",2,6,"Bot","null","null",,,"506702",,"null",5.8368453365149495,-136.98599207930383,-3.125735251333675,-8.579950002771122,32.864155102368564,-15.557111523019373,"3.69","1.83","null","null","null","94.3","2304","6.6",631477,669456,"506702","467793","514917","608070","596019","605548","640458","571980","53.92","null","null","null","null","null","null","null",47,"1","4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard"
